NCBITaxon:35592	Henneguya zschokkei	Wikidata:Q16983022	henneguya zschokkei	false	
NCBITaxon:35592	Henneguya zschokkei	Wikidata:Q16983022	henneguya zschokkei	true	
NCBITaxon:35814	Bordetella holmesii	Wikipedia:Bordetella_holmesii	bordetella holmesii	false	
NCBITaxon:35814	Bordetella holmesii	Wikipedia:Bordetella_holmesii	bordetella holmesii	true	
NCBITaxon:36855	Brucella canis	Wikidata:Q4978547	brucella canis	false	
NCBITaxon:36855	Brucella canis	Wikidata:Q4978547	brucella canis	true	
NCBITaxon:37207	Rio Segundo virus	Wikipedia:Rio_Segundo_virus	rio segundo virus	false	
NCBITaxon:37207	Rio Segundo virus	Wikipedia:Rio_Segundo_virus	rio segundo virus	true	
NCBITaxon:38170	Avian orthoreovirus	Wikipedia:Avian_reovirus	avian reovirus	false	
NCBITaxon:38170	Avian orthoreovirus	Wikipedia:Avian_reovirus	avian reovirus	true	
NCBITaxon:38294	Photobacterium damselae subsp. piscicida	Wikidata:Q7187713	photobacterium damselae subsp. piscicida	false	
NCBITaxon:38294	Photobacterium damselae subsp. piscicida	Wikidata:Q7187713	photobacterium damselae subsp. piscicida	true	
NCBITaxon:38525	Avian metapneumovirus	Wikidata:Q4828563	avian pneumovirus	false	
NCBITaxon:38525	Avian metapneumovirus	Wikidata:Q4828563	avian pneumovirus	true	
NCBITaxon:38766	Lagos bat virus	Wikidata:Q16984206	lagos bat virus	false	
NCBITaxon:38766	Lagos bat virus	Wikidata:Q16984206	lagos bat virus	true	
NCBITaxon:389483	Ovine adenovirus B	Wikidata:Q4950553	bovine adenovirus	false	
NCBITaxon:389483	Ovine adenovirus B	Wikidata:Q4950553	bovine adenovirus	true	
NCBITaxon:394415	Fascioloides magna	Wikidata:Q3376138	fascioloides magna	false	
NCBITaxon:394415	Fascioloides magna	Wikidata:Q3376138	fascioloides magna	true	
NCBITaxon:399095	Thompsonia	Wikidata:Q6549399	thompsonia (barnacle)	false	
NCBITaxon:399095	Thompsonia	Wikidata:Q6549399	thompsonia (barnacle)	true	
NCBITaxon:40411	Chrysosporium	Wikidata:Q5114948	chrysosporium	false	
NCBITaxon:40411	Chrysosporium	Wikidata:Q5114948	chrysosporium	true	
NCBITaxon:405554	White bream virus	Wikipedia:White_Bream_virus	white bream virus	false	
NCBITaxon:405554	White bream virus	Wikipedia:White_Bream_virus	white bream virus	true	
NCBITaxon:412152	Hematodinium perezi	Wikidata:Q5711152	hematodinium perezi	false	
NCBITaxon:412152	Hematodinium perezi	Wikidata:Q5711152	hematodinium perezi	true	
NCBITaxon:42862	Rickettsia felis	Wikidata:Q7331931	rickettsia felis	false	
NCBITaxon:42862	Rickettsia felis	Wikidata:Q7331931	rickettsia felis	true	
NCBITaxon:42893	Sphaerothecum destruens	Wikidata:Q7576578	sphaerothecum destruens	false	
NCBITaxon:42893	Sphaerothecum destruens	Wikidata:Q7576578	sphaerothecum destruens	true	
NCBITaxon:447689	Tenacibaculum soleae	Wikidata:Q16992998	tenacibaculum soleae	false	
NCBITaxon:447689	Tenacibaculum soleae	Wikidata:Q16992998	tenacibaculum soleae	true	
NCBITaxon:46320	Distichia	Wikidata:Q1229478	distichia	false	
NCBITaxon:46320	Distichia	Wikidata:Q1229478	distichia	true	
NCBITaxon:46685	Ascaridia galli	Wikipedia:Ascaridia_galli	ascaridia galli	false	
NCBITaxon:46685	Ascaridia galli	Wikipedia:Ascaridia_galli	ascaridia galli	true	
NCBITaxon:46835	Fasciola gigantica	Wikidata:Q2566614	fasciola gigantica	false	
NCBITaxon:46835	Fasciola gigantica	Wikidata:Q2566614	fasciola gigantica	true	
NCBITaxon:46920	Rio Mamore virus	Wikipedia:Rio_Mamore_virus	rio mamore virus	false	
NCBITaxon:46920	Rio Mamore virus	Wikipedia:Rio_Mamore_virus	rio mamore virus	true	
NCBITaxon:47589	Rickettsia peacockii	Wikipedia:Rickettsia_peacockii	rickettsia peacockii	false	
NCBITaxon:47589	Rickettsia peacockii	Wikipedia:Rickettsia_peacockii	rickettsia peacockii	true	
NCBITaxon:476	Moraxella bovis	Wikidata:Q6909425	moraxella bovis	false	
NCBITaxon:476	Moraxella bovis	Wikidata:Q6909425	moraxella bovis	true	
NCBITaxon:4769	Saprolegnia	Wikidata:Q134922	saprolegnia	false	
NCBITaxon:4769	Saprolegnia	Wikidata:Q134922	saprolegnia	true	
NCBITaxon:48410	Equine herpesvirus sp.	Wikidata:Q883829	equine herpesvirus	false	
NCBITaxon:48410	Equine herpesvirus sp.	Wikidata:Q883829	equine herpesvirus	true	
NCBITaxon:499826	Nicothoe astaci	Wikidata:Q3809122	nicothoe astaci	false	
NCBITaxon:499826	Nicothoe astaci	Wikidata:Q3809122	nicothoe astaci	true	
NCBITaxon:508692	Drosophila endobranchia	Wikidata:Q5308585	drosophila endobranchia	false	
NCBITaxon:508692	Drosophila endobranchia	Wikidata:Q5308585	drosophila endobranchia	true	
NCBITaxon:51649	Sacculina	Wikidata:Q150610	sacculina	false	
NCBITaxon:51649	Sacculina	Wikidata:Q150610	sacculina	true	
NCBITaxon:518	Bordetella bronchiseptica	Wikipedia:Bordetella_bronchiseptica	bordetella bronchiseptica	false	
NCBITaxon:518	Bordetella bronchiseptica	Wikipedia:Bordetella_bronchiseptica	bordetella bronchiseptica	true	
NCBITaxon:52584	Brachyspira pilosicoli	Wikidata:Q4953571	brachyspira pilosicoli	false	
NCBITaxon:52584	Brachyspira pilosicoli	Wikidata:Q4953571	brachyspira pilosicoli	true	
NCBITaxon:528322	Serang virus	Wikipedia:Serang_virus	serang virus	false	
NCBITaxon:528322	Serang virus	Wikipedia:Serang_virus	serang virus	true	
NCBITaxon:55047	Bassariscus astutus	Wikipedia:Ringtail_%28disease%29	ringtail (disease)	false	
NCBITaxon:55047	Bassariscus astutus	Wikipedia:Ringtail_%28disease%29	ringtail (disease)	true	
NCBITaxon:5506	Fusarium	Wikidata:Q131672	fusarium	false	
